text,final_sentiment
"['gantung', 'tempat', 'dikorea', 'ada', 'boikot', 'warga', 'bela', 'palestina', 'makan', 'mcdonalds', 'tonton', 'netflix', 'disneystarbuck', 'dl', 'sana', 'anggap', 'wajar', 'dan', 'larang', 'pas', 'bp', 'collab', 'sama', 'starbuck', 'bulan', 'beli', 'produk', 'beda', 'beda', 'laku']",1
"['makan', 'enggak', 'salah']",-1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'kerja', 'paruh', 'paksa', 'tutup']",-1
"['laku', 'tweetan', 'henti', 'nge', 'kocak', 'mcdonalds', 'boikot', 'bela', 'ngomporin', 'ngompor', 'sponspor', 'gua', 'coba', 'biar', 'bela', 'gua', 'nge', 'saja', 'pas', 'nunjukin', 'ubah', 'kerja', 'hindarin', 'kemarin', 'nya', 'ayo', 'war', 'hype', 'cuman', 'kwk', 'yeu', 'mcdonalds', 'gua']",1
"['boikot', 'mcdonaldsi', 'kontraproduktif', 'karyawan', 'alam', 'rugi']",-1
"['kasih', 'sesuai', 'tuju', 'awal', 'speak', 'up', 'iya', 'bilang', 'mcdonalds', 'support', 'palestina', 'bukti', 'bds', 'ngerilis', 'list', 'daftar', 'boikotin', 'sana', 'mcdonalds', 'htetapstcomcazjcfqc']",1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'ekonomi', 'daerah', 'kurang', 'langgan']",-1
"['boikot', 'mcdonaldsi', 'kontraproduktif', 'supplier', 'lokal', 'paksa', 'tutup']",-1
"['taehyung', 'makan', 'mcdonalds', 'produk', 'boikotin', 'foto', 'diup', 'posting', 'an', 'cek', 'postingan', 'hipokrit']",-1
"['boikot', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['nya', 'iya', 'orang', 'nya', 'orang', 'muslim', 'malay', 'naikin', 'hate', 'makan', 'serius', 'india', 'mcdonalds', 'lokal', 'dengar', 'aksi', 'gua', 'komentar', 'indonesia', 'produk', 'orang', 'sadar', 'boikot', 'hati', 'tinggal', 'turki', 'kerja', 'spore', 'fokus', 'dukung', 'muslim', 'maybe']",-1
"['boikot', 'kak', 'kayak', 'brand', 'mcdonalds', 'sbux', 'dl', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['kimaknya', 'boikot', 'muntidakin', 'efek', 'mcdonalds', 'kagak', 'rasa', 'kompak', 'boikot', 'anak', 'sih', 'mcdonalds', 'taehyung', 'iya']",1
"['nurul', 'capek', 'capek', 'boikot', 'mcdonalds', 'eh', 'langsung', 'beli', 'mana', 'profit', 'direct', 'dar', 'nyumbang', 'burger']",-1
"['kasihan', 'sih', 'bodo', 'sodara', 'bangsa', 'kerja', 'sih', 'mcdonalds', 'apa', 'beli', 'hamas', 'sodara', 'tanah', 'air', 'sadar', 'dukung', 'produk', 'lokal']",-1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'kerja', 'paruh', 'hilang', 'masuk']",-1
"['gucci', 'boikot', 'list', 'preloved', 'masuk']",1
"['gerak', 'boikot', 'laku', 'umkm', 'alam', 'rugi']",-1
"['kasih', 'perihal', 'hindarin', 'mcdonalds', 'tuju', 'jawab', 'manamana', 'pakai', 'bawa', 'lipsync', 'poin', 'topik', 'hindarin', 'lipsync', 'mbaaak', 'istighfar', 'army', 'tiktok', 'denialnya', 'astagfirullah', 'bikin', 'elus', 'dada', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['bangsat', 'army', 'ngejelasin', 'orang', 'pesan', 'lagu', 'bagus', 'lawan', 'tindas', 'benar', 'percaya', 'orang', 'only', 'for', 'them', 'tapi', 'pul', 'this', 'shit', 'whatever', 'bro', 'fre', 'palestine', 'beli', 'mcdonalds']",-1
"['kepala', 'two', 'je', 'zionist', 'beli', 'kertas', 'negara', 'mcdonalds', 'reudaha', 'xbagi', 'pon', 'state', 'nk', 'pon', 'islam', 'solution', 'solution', 'xde', 'tapi', 'utak', 'kfc', 'lah', 'effect', 'state', 'two']",-1
"['goa', 'group', 'pas', 'kemarin', 'isu', 'collab', 'sama', 'mcdonalds', 'fansnya', 'satu', 'boikotin', 'army', 'protes', 'sih', 'markutet', 'up', 'akun', 'pribadi', 'nenggk', 'salah', 'bawa', 'agama', 'buruk', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['ngerjain', 'tugas', 'mcdonalds', 'beli', 'modal', 'kentang', 'kopi', 'float', 'subuh', 'core', 'kampus', 'memories']",-1
"['beli', 'je', 'roti', 'sih', 'mcdonalds', 'itu', 'haram', 'nak', 'support', 'palestine', 'boikotin', 'sih', 'mcdonalds', 'boikotin', 'lah', 'apple', 'product', 'bende', 'tinggal', 'boikotin', 'bang', 'kesan', 'mental', 'paksa', 'beli', 'beli', 'je', 'sadar', 'dukung', 'produk', 'lokal']",-1
"['rugi', 'boikot', 'karyawan', 'akibat', 'kurang', 'langgan']",-1
"['mcdonalds', 'boikot', 'sayang', 'richeese', 'bm', 'jejepangan', 'tenda', 'loh', 'sudah', 'kali', 'jejepangan', 'tenda', 'sushi', 'kaki']",1
"['kayak', 'susah', 'niji', 'kayak', 'ngejelasin', 'gue', 'bang', 'mcdonald', 'boikot', 'tinggal', 'boikot', 'sudah', 'mereka']",1
"['tolol', 'amp', 'gaptek', 'kah', 'sih', 'sampai', 'mcdonalds', 'salah', 'beli', 'sampai', 'bilang', 'muntidakin', 'fan', 'denial']",-1
"['lu', 'lupa', 'iya', 'un', 'pas', 'ngetwit', 'beli', 'anggap', 'rugi', 'usaha', 'karyawan', 'lokal', 'kerja', 'sih', 'mcdonalds', 'dsb', 'sosoan', 'kata', 'orang', 'makan', 'sih', 'mcdonalds', 'munafik', 'orang', 'sih', 'onggok', 'engangement', 'pandji', 'man', 'cut', 'that', 'stupid', 'shit']",-1
"['gerak', 'boikot', 'lapang', 'kerja', 'tahan']",-1
"['beli', 'kayak', 'dalih', 'warning', 'inter', 'rame', 'jadi', 'dampak', 'ac', 'ngehate', 'army', 'olah', 'notice', 'dan', 'rame', 'samap', 'private', 'ngsh', 'mana', 'ajang', 'rame', 'kecewa', 'posting', 'bener', 'army', 'army', 'mcdonalds', 'dan']",-1
"['mcdonalds', 'amp', 'salah', 'karyawannya', 'boikot', 'berdmapak', 'negatif', 'bikin', 'kena', 'layof', 'jual', 'turun', 'boikot', 'ngaruh', 'israel', 'perang', 'sana', 'alias', 'efektif', 'simbolik']",-1
"['boikot', 'mending', 'sumbangin', 'uang', 'langsung']",-1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'lapang', 'kerja', 'ancam', 'phk']",-1
"['boikot', 'boikot', 'mcdonalds', 'mcdonalds', 'penuh', 'ayo', 'boikot', 'anjer', 'ubah']",1
"['mcdonalds', 'rasa', 'efek', 'boikot', 'ges', 'keep', 'hindarin', 'kompak']",1
"['boikot', 'boikot', 'mcdonalds', 'ayo', 'tae', 'ubah', 'boikot', 'mcdonalds', 'hahahaha']",1
"['wkwkkwkw', 'mcdonalds', 'dukung', 'produk', 'sb', 'kocak', 'sebenrnya', 'gamasalah', 'lucu', 'gamasalah', 'konsumsi', 'lokal', 'kalauo', 'iya', 'boikot', 'tuju', 'kalauo', 'pribadi', 'sadar', 'beli', 'disosamaed', 'upadaate']",-1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'kerja', 'lokal', 'ancam', 'phk']",-1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'lapang', 'kerja', 'dampak', 'ekonomi', 'luas']",-1
"['dukung', 'mcdonalds', 'israel']",-1
"['asli', 'pro', 'wkwkw', 'wle', 'nih', 'dengar', 'cuma', 'dah', 'sengaja', 'begitu', 'iya', 'boikot', 'fansnya', 'kayak', 'mcdonalds', 'gamblang', 'zionis', 'orang']",1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'ajar', 'parttime', 'hilang', 'dapat']",-1
"['pengin', 'makan', 'mekdi']",-1
"['mcdonalds', 'enggak', 'salah', 'hipokrit']",-1
"['serah', 'taehyung', 'makan', 'mcdonalds', 'hak', 'beli', 'tutup', 'kemuntidakinan', 'lu', 'genosida', 'palestine', 'pakai', 'foto', 'dipost', 'norak', 'bjir', 'hapus', 'htetapstcoswjdzjp', 'sadar', 'dukung', 'produk', 'lokal']",-1
"['boikot', 'mcdonalds', 'starbucks', 'kfc', 'dl', 'dunia', 'alas', 'bodoh', 'lah', 'orang', 'nya', 'alas', 'boikotin', 'orang', 'bodoh', 'bela', 'bodoh']",1
"['kemarin', 'buka', 'trend', 'we', 'love', 'you', 'tahyung', 'suara', 'mcdonalds', 'afiliasi', 'isrhl', 'nyata', 'mcdonalds', 'indonesia', 'afiliasi', 'orang', 'orang', 'beli', 'benar', 'kasih', 'makan', 'itua']",-1
"['harga', 'banting', 'ubah', 'boikot', 'mcdonalds', 'dukung', 'boikot', 'ayo', 'bigmac', 'promo', 'biar', 'mcdonalds', 'harga']",1
"['bts', 'ba', 'mcdonalds', 'kak', 'pas', 'rame', 'boikot', 'muntidakin', 'berani', 'kontoversi', 'muntidakin', 'pilih', 'pikir', 'metik']",1
"['mcdonalds', 'bang', 'nak', 'palestine', 'apple', 'product', 'itu', 'hindarin', 'hindarin', 'haram', 'paksa', 'beli', 'kesan', 'je', 'mental', 'hindarin', 'bende', 'lah', 'beli', 'beli', 'mcdonalds', 'je', 'support', 'tinggal', 'roti']",-1
"['coba', 'cari', 'informasi', 'valid', 'gerak', 'boikot', 'bikin', 'sentimen', 'negatif']",-1
"['orang', 'indonesia', 'bilang', 'boikot', 'kfc', 'mcdonalds', 'dl', 'libur', 'kejepang', 'makan', 'nya', 'kfc', 'mcdonalds', 'pakai', 'barang', 'barang', 'boikot', 'diindo', 'wkwkw', 'aneh', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'ajar', 'parttime', 'turun', 'produktivitas']",-1
"['taehyung', 'makan', 'mcdonalds', 'produk', 'boikot', 'foto', 'diup', 'posting', 'an', 'cek', 'postingan']",-1
"['ubah', 'ba', 'collab', 'sepi', 'promosi', 'produk', 'upadaate', 'anyep', 'laris', 'terang', 'nya', 'soft', 'mcdonalds', 'sist', 'pribadi', 'selling', 'enggak', 'ada', 'ayo', 'boikot', 'lindung', 'iya', 'akun', 'bela', 'puja', 'impact', 'mcdonalds', 'gede', 'bahas', 'boikotin', 'rame', 'mandiri']",1
"['stop', 'using', 'mcdonalds', 'indonesia', 'statement', 'malu', 'nama', 'pon', 'franchise', 'mesti', 'bayar', 'royalti', 'hq', 'mcdonalds', 'direct', 'fund', 'tapi', 'israhel', 'mcdonalds', 'indonesia', 'up', 'nih', 'pon', 'sebab', 'kena', 'boikotin', 'besar', 'indonesia', 'sadar', 'dukung', 'produk', 'lokal']",1
"['he', 'tolol', 'army', 'mah', 'otak', 'kayak', 'pikir', 'lu', 'disney', 'beli', 'cari', 'alternatif', 'tonton', 'mcdonalds', 'beli', 'cari', 'makan', 'gampang']",-1
"['makan', 'starbuck', 'makan', 'mcdonalds', 'beli', 'sowan', 'langsung', 'oenjajah', 'nya', 'hipokrit']",-1
"['pon', 'vita', 'adoi', 'pakai', 'nih', 'lepas', 'api', 'boikot', 'lah', 'nak', 'nk', 'sama']",1
"['diposting', 'sampai', 'naini', 'iya', 'mcdonalds', 'pijak', 'situ', 'dengan', 'pintar', 'urus', 'hidup', 'iya', 'iya', 'boikotin', 'mancing', 'mana', 'makan', 'langit', 'ikut', 'sih', 'bumi', 'sila', 'junjung', 'enggak', 'bisa', 'atau']",-1
"['ekonomi', 'daerah', 'korban', 'utama', 'dampak', 'ekonomi', 'luas']",-1
"['rugi', 'boikot', 'ekonomi', 'daerah', 'akibat', 'hilang', 'masuk']",-1
"['paling', 'serang', 'paling', 'nih', 'strike', 'mcdonalds', 'ubah', 'kau', 'mean', 'rana', 'meaningles', 'harap', 'orang', 'your', 'are', 'zionist', 'boikot', 'paling', 'palestin', 'jenis', 'is', 'orang', 'boikot', 'juang', 'munafik', 'af', 'paling', 'paling', 'sepak', 'ayo', 'you', 'bola', 'perangai']",1
"['kak', 'wkwkkw', 'maksud', 'kayak', 'idol', 'foto', 'produk', 'boikot', 'cola', 'mcdonalds', 'dsb', 'kayak', 'kita', 'boikot', 'parah', 'foto', 'tank', 'nya', 'besok', 'kali', 'foto', 'tentara', 'nya', 'biar', 'beda', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'lapang', 'kerja', 'hilang', 'masuk']",-1
"['boikot', 'lokal', 'en', 'produk', 'que', 'eurovision', 'sadar', 'dukung', 'pinta']",1
"['iya', 'kak', 'mcdonalds', 'abu', 'indonesia', 'must', 'be', 'wajib', 'kudu', 'boikot', 'starbuck', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['nasi', 'padang', 'warteg', 'pecel', 'ayam', 'dl', 'pakai', 'mcdonalds', 'boikot', 'memang', 'kocak', 'nih']",1
"['mcdonalds', 'jhouse', 'nangor', 'agr', 'richeese', 'boikot', 'dukung', 'caper', 'fore', 'orang', 'sadar', 'tapi', 'krenchise', 'saja', 'luwh', 'gampang', 'boikot', 'starbucks', 'lokal', 'masih', 'bangor', 'point', 'produk', 'boikot', 'crisbar', 'topychick']",1
"['of', 'mcdonalds', 'mcdonalds', 'benefit', 'boikot', 'luas', 'idolnya', 'doubt', 'him', 'ayo', 'the', 'starbucks', 'teman', 'giving', 'the', 'kena', 'idol', 'ubah', 'muntidakin', 'stop', 'gede', 'negeri', 'orang', 'hindarin', 'taehyung', 'wawas']",1
"['apa', 'itu', 'sengaja', 'ye', 'itu', 'pon', 'pasal', 'mcdonalds', 'boikot', 'pelik', 'taehyung', 'kayak', 'kot', 'nape', 'nak', 'post', 'brand', 'makan', 'itu', 'kau', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['miris', 'orang', 'bondong', 'beli', 'mcdonalds', 'lihat', 'taehyung', 'laku', 'orang', 'nyebar', 'hoax', 'bilang', 'mcdonalds', 'masuk', 'list', 'boikotin', 'orang', 'boikotin', 'lihat', 'gajadi', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['menfes', 'sender', 'nyuruh', 'boikot', 'bilang', 'pikir', 'beli', 'mcdonalds', 'beli', 'merek', 'iya', 'yaudah', 'sih', 'hak', 'lebar', 'bahas']",-1
"['lah', 'campagne', 'deh', 'bo', 'saja', 'en', 'ai', 'les', 'larmes', 'au', 'yeux', 'mcd', 'zionist', 'haram']",1
"['phk', 'boikot', 'btw', 'turun', 'salah', 'ubah', 'mcdonalds', 'wajar', 'ayo', 'mcdonalds', 'statementnya', 'drastisgtpegawai', 'diboykotgtomset', 'tanya', 'mcdonalds', 'netral', 'indonesia', 'boikot', 'indonesia']",1
"['cari', 'peduli', 'ngepost', 'terus', 'ngepost', 'takedown', 'hindarin', 'excuse', 'hastag', 'rasa', 'kompak', 'efek', 'mcdonalds', 'salah', 'boikot', 'point', 'trendingin', 'edukasi', 'out', 'suruh', 'mcdonalds']",1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'supplier', 'lokal', 'tahan']",-1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'karyawan', 'turun', 'produktivitas']",-1
"['gua', 'pengin', 'teriak', 'amjing', 'depan', 'muka', 'fansnya', 'bela', 'sampai', 'serang', 'fan', 'boikotin', 'kayak', 'istighfar', 'buka', 'mata', 'manusya', 'pamer', 'tenang', 'gua', 'konsumsi', 'mcdonalds', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['ayo', 'karyawan', 'mcdonalds', 'kualitas', 'mikir', 'bodo', 'boikot', 'iya', 'nasib', 'begini', 'serta', 'ribu', 'jawab', 'sama', 'mcdonalds', 'ubah', 'orang', 'hindarin', 'iya', 'keluarga']",-1
"['boikot', 'produk', 'kayak', 'cocacola', 'mcdonalds', 'bayar', 'twitter', 'pakai', 'adblock', 'ngaruh', 'boikot', 'social', 'media', 'pakai', 'social', 'media', 'pengaruh', 'gerak', 'social', 'media', 'nyebar', 'informasi', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['karena', 'kentang', 'dar', 'kentang', 'mcdonalds', 'masuk', 'list', 'hindarin', 'nyumbang', 'uang', 'laku', 'genosida', 'issue', 'dunia', 'kayak', 'begini', 'impact', 'taehyung', 'upload', 'kentang', 'beli', 'mcdonalds', 'mcdonalds', 'dihindarin']",-1
"['sial', 'kau', 'nih', 'orang', 'nak', 'paling', 'palestin', 'kau', 'nak', 'kutuk', 'suka', 'zionist', 'bunuh', 'warga', 'gaza', 'itu', 'kau', 'nih', 'mesti', 'jenis', 'kutuk', 'orang', 'hindarin', 'sih', 'mcdonalds', 'starbucks', 'itu', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['menganggep', 'spicy', 'mcdonalds', 'enak', 'boikot', 'tuju', 'ayak', 'dkriuk', 'enak', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['beli', 'sih', 'mcdonalds', 'mati', 'burger', 'lokal', 'murah', 'enak', 'boikot', 'sadar', 'dukung', 'produk', 'lokal']",1
"['boikot', 'mah', 'artis', 'bang', 'hindarin', 'collab', 'doang', 'iya', 'mempan', 'bukti', 'sih', 'doyoung', 'mcdonalds', 'lnjut', 'karena', 'mrsa', 'hilang', 'fan', 'iya', 'kapok', 'collab', 'fansnya', 'excited', 'ngehype', 'beli', 'merch', 'untung', 'ayo', 'boikot', 'mcdonalds', 'ubah']",-1
"['boikot', 'tiktok', 'starbucks', 'berapa', 'mcdonalds', 'aku', 'ngra', 'sepi', 'lihat']",1
"['buyback', 'mcdonalds', 'pusat', 'mcdonalds', 'israel', 'double', 'standar', 'mcdonalds', 'rusia', 'dampak', 'rugi', 'akibat', 'boikot', 'uang', 'harus', 'setor', 'mcdonalds', 'pusat', 'think', 'twice', 'beli', 'jajan', 'htetapstcorrqbvtys', 'hipokrit']",-1
"['mcdonalds', 'rape', 'teruk', 'jtidak', 'problematic', 'detu', 'nih', 'efek', 'awat', 'nih', 'haih', 'rasa', 'sudah', 'apologist', 'artis', 'collabisa', 'boikot', 'collabisa', 'memang', 'nih', 'kompak', 'teh', 'boikot', 'stay', 'weh', 'ramai', 'jype', 'misogynist', 'ah']",1
"['dukung', 'produk', 'lokal', 'sadar', 'beli', 'eurovisin']",-1
"['gambar', 'dar', 'gambar', 'luka', 'lahir', 'batin', 'terus', 'rasa', 'rasa', 'hati', 'nurani', 'manusia', 'boikot', 'mcdonalds', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['gerak', 'boikot', 'karyawan', 'dampak', 'negatif']",-1
"['boikot', 'htetapstcoleryaqz', 'mcdonalds', 'check', 'orang', 'video', 'efek', 'mcdonalds', 'indonesia', 'kfc', 'beli', 'je', 'iphone', 'beli', 'sher', 'loves', 'kompak', 'rasa', 'nih', 'out']",-1
"['fomo', 'an', 'boikot', 'kadang', 'minum', 'aqua', 'beli', 'zara', 'mcdonalds', 'sbux', 'pizza', 'hut', 'oreo', 'dl', 'boikot', 'publish', 'sec', 'ac', 'takut', 'jadi', 'kayak', 'begini', 'kesan', 'membercandakan', 'iya', 'orang', 'boikot', 'garis', 'keras', 'sadar', 'dukung', 'produk', 'lokal']",1
"['karena', 'enggak', 'bisa', 'buat', 'terusin', 'boikot', 'kencengin', 'doa', 'al', 'eyes', 'on', 'rafah', 'al', 'eyes', 'on', 'rafah', 'al', 'eyes', 'on', 'rafah', 'al', 'eyes', 'on', 'rafah', 'al', 'eyes', 'on', 'rafah', 'al', 'eyes', 'on', 'rafah', 'al', 'eyes', 'on', 'rafah']",1
"['nih', 'bacot', 'bilang', 'enggak', 'usah', 'boikot', 'mcdonalds', 'bayar', 'berapa', 'sih', 'sama', 'mcdonalds', 'bacot', 'bela', 'mcdonalds', 'bela', 'karyawannya', 'nunjukin', 'stance', 'bela', 'palestine', 'enggak', 'bakal', 'ragu', 'orang', 'makan', 'sana']",-1
"['gerak', 'boikot', 'supplier', 'lokal', 'tahan']",-1
"['rugi', 'boikot', 'ajar', 'parttime', 'akibat', 'kurang', 'langgan']",-1
"['kayak', 'tetap', 'boikot', 'deh', 'kecuali', 'cabang', 'sadar', 'keluar', 'statement', 'renti', 'donasi', 'bentuk', 'apa', 'isrl', 'iya', 'netizen', 'percaya', 'kagak', 'muntidakin', 'sih', 'kayak', 'mcdonalds', 'kekeh', 'diri']",1
"['lapang', 'kerja', 'korban', 'utama', 'kurang', 'langgan']",-1
"['notable', 'etc', 'masuk', 'perintah', 'dollar', 'as', 'israel', 'pundi', 'gerak', 'mcdonalds', 'juta', 'development', 'htetapstcoqjzvdatapij', 'tax', 'revenue', 'beli', 'branch', 'turun', 'duit', 'boikot']",1
"['gerak', 'boikot', 'kerja', 'lokal', 'hilang', 'dapat']",-1
"['mcdonalds', 'boikot', 'boikot', 'ayo', 'buat', 'iya', 'boikot', 'kali', 'ubah', 'cerita', 'mcdonalds']",1
"['boikot', 'htetapstcooaliwfej', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['boikot', 'mcdonalds', 'jarang', 'beli', 'mcdonalds', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['ngalirin', 'bukti', 'bukti', 'palestina', 'bukti', 'dosa', 'boikotin', 'fitnah', 'dukung', 'layak', 'dana', 'ajak', 'iya', 'adidas', 'dl', 'makan', 'kfc', 'israel', 'boikotin', 'musuh', 'mcdonalds']",-1
"['sih', 'promo', 'sanggup', 'boikot', 'mcdonalds', 'ikut', 'beli']",-1
"['kerja', 'lokal', 'korban', 'utama', 'gerak', 'boikot', 'efektif']",-1
"['shadenya', 'lokal', 'gw', 'warm', 'cocok', 'boikot', 'sadar', 'dukung', 'rad', 'produk']",1
"['dukung', 'deh', 'mcdonalds', 'sadar', 'apaapa', 'hindarintapi', 'suka', 'jhouse', 'aku', 'produk', 'lokal']",-1
"['begini', 'yaaaaamereka', 'sama', 'beda', 'negara', 'beda', 'segalanyakalauo', 'mau', 'boikot', 'iya', 'boikot', 'brand', 'nya', 'idolnyamereka', 'beli', 'mcdonalds', 'pakai', 'brand', 'boikot', 'negara', 'sana', 'nama', 'boikotaku', 'tinggal', 'ln']",-1
"['tiba', 'mcdonalds', 'sih', 'member', 'kpop', 'bully', 'efek', 'kemarin', 'sih', 'bela', 'negur', 'palestina', 'citra', 'bts', 'beli', 'beberapa', 'fansnya', 'salah', 'nyuarin', 'dukung', 'fan', 'kompak', 'efek', 'promosiin', 'salah', 'mcdonalds', 'boikot', 'anggap', 'habis', 'miris', 'sih', 'mcdonalds', 'malah', 'rasa', 'boikot', 'boikot']",1
"['iya', 'list', 'adidas', 'benar', 'sih', 'adidas', 'salah', 'list', 'sih', 'itu', 'groin', 'telah', 'upadaate', 'bisad', 'kalauo', 'mv', 'sdantidakan', 'mcdonalds', 'iya', 'masuk', 'beli', 'masuk', 'dipke', 'beda', 'beda', 'jaket', 'masuk', 'bisad', 'list']",-1
"['lihat', 'ceramah', 'syekh', 'boikot', 'hak', 'individu', 'bukti', 'nya', 'hindar', 'kayak', 'mcdonalds', 'kfc', 'dl', 'wes', 'diam', 'beli', 'sila', 'yaes']",-1
"['tuju', 'boikot', 'ajar', 'parttime', 'tahan']",-1
"['kena', 'boikot', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['dukung', 'palestina', 'boikot', 'produk', 'amerika', 'di', 'isini', 'kasihan', 'kerja', 'orang', 'indonesia']",1
"['idea', 'boikot', 'waras']",-1
"['rugi', 'boikot', 'karyawan', 'akibat', 'turun', 'produktivitas']",-1
"['tuju', 'boikot', 'karyawan', 'hilang', 'dapat']",-1
"['melayu', 'boikot', 'liga', 'indonesia', 'pls', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['boikot', 'kompak', 'guys', 'mcdonalds', 'rasa', 'boikot', 'efek']",1
"['indonesia', 'selamat', 'rakayaat', 'pilih', 'pimpin', 'pas', 'pimpin', 'pas', 'laksanakn', 'boikot', 'bareng', 'sapot', 'zionis', 'sepet', 'merc', 'fb', 'dl', 'akaun', 'kali', 'tutup', 'raja', 'mcdonalds', 'tutup', 'cabut', 'undi', 'judi', 'shj', 'kepada', 'sadar', 'dukung', 'produk', 'lokal']",1
"['tuju', 'boikot', 'karyawan', 'dampak', 'negatif']",-1
"['mcdonalds', 'boikot', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['mcdonalds', 'kepci', 'starbucks', 'yada', 'yada', 'boikot', 'iphone', 'kennot', 'lambang', 'kaya', 'meleis']",1
"['produk', 'iseng', 'iya', 'palestina', 'cthnya', 'israel', 'eh', 'hp', 'habis', 'jalan', 'dukung', 'tanya', 'teman', 'boikot', 'boikot', 'israel', 'kasihan', 'mcdonalds', 'orang', 'kayak', 'disney', 'jpn', 'boikot']",1
"['boikot', 'mcdonaldsi', 'kontraproduktif', 'supplier', 'lokal', 'ancam', 'phk']",-1
"['boikot', 'mcdonaldsi', 'kontraproduktif', 'usaha', 'franchise', 'alam', 'turun']",-1
"['suka', 'tinggal', 'favmu', 'kerja', 'zionist', 'support', 'samananti', 'mcdonalds', 'masuk', 'list', 'boikotin', 'baca', 'berita', 'monyet', 'htetapstcosneayxo', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['beda', 'list', 'jaket', 'produk', 'upadaate', 'bisad', 'masuk', 'adidas', 'sdantidakan', 'iya', 'sadar', 'masuk', 'dukung', 'sih', 'mv', 'benar', 'beda', 'sih', 'bisad', 'salah', 'list', 'adidas', 'groin', 'lokal', 'iya', 'telah', 'kalauo', 'itu', 'mcdonalds', 'boikot', 'masuk', 'dipke', 'list']",-1
"['beli', 'sadar', 'dukung', 'produk', 'lokal']",-1
"['aku', 'lihat', 'tiktok', 'berapa', 'ngra', 'boikot', 'sepi', 'mcdonalds', 'starbucks', 'sadar', 'dukung', 'produk', 'lokal']",1
"['minggu', 'maaf', 'ya', 'korea', 'memang', 'orang', 'stb', 'masih', 'rame', 'mcdonalds', 'pada', 'minum', 'cola', 'jujur', 'hindarin', 'baca', 'bnyakan', 'orang', 'indonesia', 'bahasa', 'bts', 'fan', 'banyak', 'erti', 'sih', 'indonesia', 'nih', 'tapi', 'iya', 'susah', 'hindarin', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['boikot', 'mcdonaldsi', 'kontraproduktif', 'laku', 'umkm', 'sulit', 'uang']",-1
"['korporasi', 'nih', 'ubah', 'biar', 'mcdonalds', 'kayu', 'pinjam', 'ramex', 'saing', 'main', 'ayo', 'kuasa', 'boikot', 'tangan', 'kalah', 'kapok']",1
"['usaha', 'franchise', 'korban', 'utama', 'hilang', 'masuk']",-1
"['propaganda', 'jahat', 'mcdonalds']",-1
"['haram', 'gua', 'makan', 'mcdonalds', 'bantai', 'muslim', 'boikot', 'anjing', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['tuju', 'boikot', 'usaha', 'franchise', 'dampak', 'negatif']",-1
"['tuju', 'boikot', 'supplier', 'lokal', 'ancam', 'phk']",-1
"['peduli', 'boikotin', 'mcdonalds', 'ngeribetin', 'orang', 'pamer', 'konsumsi', 'kentang', 'mcdonalds', 'deh', 'mean', 'why', 'di', 'lu', 'even', 'bother', 'orang', 'insufferable', 'kayak', 'begini', 'teman', 'rl', 'sih', 'serius', 'tanya', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['khawatir', 'kakak', 'stop', 'beli', 'prinsip', 'tetap', 'semangat', 'beli', 'paksa', 'pribadi', 'sender', 'replyan', 'iya', 'mcdonalds', 'kaya', 'orang', 'boikot', 'enggak', 'usah', 'mcdonalds']",-1
